date,portfolio,dependent_return,window,n_obs,alpha_daily,alpha_annualized,r2,beta_mkt_rf,beta_smb,beta_hml,beta_rmw,beta_cma,beta_mom
2022-11-09,D,D excess return,504,504,6.337849229325018e-05,0.016099090030609498,0.9541260374899684,0.8853032526889548,0.04360907494710099,0.3201177355917744,0.06990743674936012,0.15173005492684186,-0.07481840808126843
2022-11-10,D,D excess return,504,504,5.42444086403461e-05,0.013763071167805618,0.9555771812988538,0.8846982436836573,0.03955241473757688,0.3209001110077032,0.0685536614267707,0.14806384531003292,-0.07216624377765812
2022-11-11,D,D excess return,504,504,5.4128377676976574e-05,0.013733430974949723,0.9556059872912083,0.8846775448038713,0.039594269826783296,0.3209343884804793,0.06855376752731138,0.1480473493117751,-0.07225277794563252
2022-11-14,D,D excess return,504,504,6.213673289539103e-05,0.015781198571434008,0.9553846571185006,0.8842359281198025,0.03934693704704659,0.32043506324173876,0.06850678526348994,0.14794258542140404,-0.07144815297789685
2022-11-15,D,D excess return,504,504,5.329009824582616e-05,0.013519317536218711,0.95507953529388,0.883576795883002,0.03819435125985627,0.32056411326893103,0.06793077144653101,0.14673703581549602,-0.0701769059286894
2022-11-16,D,D excess return,504,504,5.2040315670559404e-05,0.01320018154815572,0.9548201725531466,0.8838217572371707,0.039060064755775274,0.32082638672687885,0.067845103788672,0.1474119512545648,-0.07129346957733693
2022-11-17,D,D excess return,504,504,5.496576076896285e-05,0.01394736045187428,0.9548003978678403,0.883802840924439,0.03933427692126795,0.32065929415624533,0.06833360091685103,0.14741874579224312,-0.07111727776961095
2022-11-18,D,D excess return,504,504,6.233977906245253e-05,0.01583317178704924,0.9547766322865036,0.8835149408639529,0.03941928817828295,0.3207532319821999,0.06854373978392056,0.14656711820687238,-0.07075678470235228
2022-11-21,D,D excess return,504,504,6.050292914014339e-05,0.015363094327561333,0.9547984811928021,0.8835140004394849,0.03934096982458309,0.3208389236244035,0.06874806568766388,0.1467393171074772,-0.0707811668248422
2022-11-22,D,D excess return,504,504,5.718375115892362e-05,0.01451421629456684,0.9550966114621503,0.8846931847170235,0.038219642973961944,0.32201508680796165,0.06998731545275272,0.14558727581797418,-0.07090578499080538
2022-11-23,D,D excess return,504,504,5.219777220051655e-05,0.013240383066639216,0.9548686180897378,0.884635925731188,0.0382467166070635,0.32178313187279656,0.0703724793845221,0.14560221304845034,-0.07026443445501013
2022-11-25,D,D excess return,504,504,5.9998809594687694e-05,0.015234120466665058,0.9546999170304392,0.8858698189416013,0.03791356128705803,0.3244703027663046,0.06976314240739563,0.1457736975963541,-0.07231375470036629
2022-11-28,D,D excess return,504,504,5.9324080727995886e-05,0.015061523480561112,0.954855826632444,0.88601459258507,0.03793301838796665,0.32457356461191644,0.06973884064733826,0.14552825783766324,-0.07223940832283775
2022-11-29,D,D excess return,504,504,5.5858427224718086e-05,0.014175462900088531,0.9549742526465215,0.8861103930999078,0.037875980607012485,0.32581705361025337,0.06994738487430867,0.14528050166066972,-0.07303078076116878
2022-11-30,D,D excess return,504,504,5.0045091630482755e-05,0.012690902123223546,0.9550669747876377,0.8856429950316871,0.03881827577938233,0.3266740069790376,0.07039740725644389,0.14435483246773118,-0.0729796786901962
2022-12-01,D,D excess return,504,504,5.6635831387392845e-05,0.014374154091096436,0.9549090845538705,0.8857381648112022,0.03898075733473261,0.32625000014111727,0.07072862621654699,0.1449625491444163,-0.07331467451399563
2022-12-02,D,D excess return,504,504,6.288063249835093e-05,0.015971625602515305,0.9549381822168146,0.8857772302600725,0.03964457155100316,0.3257440577611298,0.07079998782871656,0.14692824934325452,-0.07424133331307702
2022-12-05,D,D excess return,504,504,6.199538838558966e-05,0.015745020537071053,0.9552292113016567,0.8858169251609624,0.039555685312943456,0.3259433910863494,0.07075226573910197,0.1465917204096471,-0.07418602703913421
2022-12-06,D,D excess return,504,504,5.502454969728247e-05,0.013962381174520866,0.9550874919105833,0.8859657599797702,0.03843281243974002,0.3261328311621539,0.07016751188527806,0.1456303440028532,-0.07405151530357407
2022-12-07,D,D excess return,504,504,6.432861084787132e-05,0.01634238809933075,0.95490776573393,0.885683875586113,0.03829872628837501,0.32596465186558066,0.07019163133996152,0.14442888051773042,-0.07331148115609103
2022-12-08,D,D excess return,504,504,6.15425255084483e-05,0.015629116020543288,0.9550521245631609,0.8857541444310724,0.036987301051548835,0.32660487513630565,0.07012676456351757,0.14352083122374845,-0.07361191343969292
2022-12-09,D,D excess return,504,504,4.804724003755843e-05,0.012181207492346635,0.9551082188951062,0.8865433512738782,0.03688556333254087,0.32587166524233846,0.06968948107156145,0.1438484830460029,-0.07243582915550667
2022-12-12,D,D excess return,504,504,5.735364829417846e-05,0.01455765022781974,0.9551720362989728,0.8870123773176077,0.036434541851079624,0.32621124246455835,0.06839699020932662,0.14394709212864815,-0.07237447883855701
2022-12-13,D,D excess return,504,504,6.0710868336442185e-05,0.015416298211006652,0.9550662701283162,0.887118271186596,0.0367658576167229,0.3259605584361433,0.06863427214901932,0.14426553690287167,-0.07283941841912718
2022-12-14,D,D excess return,504,504,6.343148975093924e-05,0.016112659629329507,0.9549492120729026,0.8869844727500155,0.03672705234070996,0.3258069705115516,0.06845351496913785,0.14470619231139092,-0.0729728400254897
2022-12-15,D,D excess return,504,504,6.349905294413742e-05,0.016129958936323963,0.9551405008628578,0.8873898747730824,0.03728289599467537,0.32533238112500995,0.0689508681325734,0.1457531759292927,-0.07323288996305719
2022-12-16,D,D excess return,504,504,5.510692381710909e-05,0.013983428347162485,0.955071019724593,0.8878999357295406,0.03655060632781847,0.3260561858157267,0.06894510102733258,0.14482393074621755,-0.07325217671762434
2022-12-19,D,D excess return,504,504,5.254273738369916e-05,0.013328464511122018,0.9550649801364005,0.887861292143373,0.036796167351317806,0.32612285278564324,0.06895578208093596,0.14439218699616438,-0.07351527651840871
2022-12-20,D,D excess return,504,504,4.669057663803017e-05,0.011835239345665771,0.9552037717990672,0.8882645008120088,0.03694601298480938,0.32616541784641784,0.06888206535306524,0.146499532407219,-0.07435697545462476
2022-12-21,D,D excess return,504,504,5.2799488068121746e-05,0.013394026718613672,0.9554039787955048,0.8882843005257226,0.03676529251420428,0.326151361563257,0.0679483989977982,0.14681552837615988,-0.07404033428429822
2022-12-22,D,D excess return,504,504,5.380786948191146e-05,0.013651561411752056,0.955430925192017,0.8880876399879571,0.03655437132238413,0.32624056910777754,0.06767906720574936,0.14747446418969634,-0.07430176918629665
2022-12-23,D,D excess return,504,504,5.6516887769363996e-05,0.014343751627144075,0.9555150680854267,0.8880822767202133,0.0371654309287454,0.32710061332739265,0.06752737638211954,0.14748034077466457,-0.07523499664546057
2022-12-27,D,D excess return,504,504,5.574302272587755e-05,0.014145970791033857,0.955521004540819,0.8881169895256898,0.037259521774874606,0.32704396480736214,0.0676254598250382,0.14781340077522642,-0.07518061270659983
2022-12-28,D,D excess return,504,504,6.085896309625568e-05,0.0154541918285922,0.9561592882563958,0.8894326563052419,0.037382753905986034,0.32590456282361946,0.07103111771843917,0.15025155944182228,-0.07579053164234037
2022-12-29,D,D excess return,504,504,5.75226766709011e-05,0.01460086390226456,0.9561597614906162,0.8891952137257689,0.03641946475077169,0.32614050403371814,0.07130337722426272,0.1496447944929461,-0.07504260385829714
2022-12-30,D,D excess return,504,504,5.381698863466575e-05,0.01365389068723144,0.9562006971669508,0.8892670002193729,0.03586144007284046,0.32613105048507207,0.071533065926359,0.14959613077172387,-0.07497225332884831
2023-01-03,D,D excess return,504,504,4.85166662698561e-05,0.012300945184735568,0.9561672679448586,0.8892367972409199,0.03595772576994999,0.3264222400221765,0.07126580429594838,0.14872035860828042,-0.07447544136618581
2023-01-04,D,D excess return,504,504,5.478431829007856e-05,0.013901002828712095,0.956133279193089,0.8888837901884392,0.03586987572727847,0.3268699701434844,0.0701398243476272,0.14879030839862525,-0.07494315671999291
2023-01-05,D,D excess return,504,504,5.705702200978118e-05,0.014481819394491557,0.9561451054059547,0.8891306357067007,0.03696116914844044,0.32639577952407234,0.07078585985731721,0.14991864929266346,-0.07530082168293717
2023-01-06,D,D excess return,504,504,5.8991362677995544e-05,0.014976424301190505,0.955991915512683,0.8900059695270427,0.035696397640857365,0.3247190068712359,0.07176649859921869,0.15171033226304742,-0.07480302746615072
2023-01-09,D,D excess return,504,504,6.37039278545741e-05,0.01618241819665478,0.9560943250981919,0.8906791156034201,0.03464884944112787,0.32488842563358433,0.07013931953981212,0.1519579198828741,-0.07396632576456505
2023-01-10,D,D excess return,504,504,6.250181695284784e-05,0.015874650117763567,0.9561200938941393,0.8906441176596048,0.03507227900817435,0.32501610724420366,0.07033319503267925,0.1519122496362265,-0.0741187435690095
2023-01-11,D,D excess return,504,504,5.519160769081812e-05,0.014005066131964394,0.9561819702983274,0.8906760033947323,0.03483493707022498,0.3241656987081436,0.0706534325628418,0.15267071347526862,-0.07350674964341736
2023-01-12,D,D excess return,504,504,6.29494489223672e-05,0.015989243361491656,0.9560780735329408,0.8905189704750097,0.03659039685946783,0.32474321601169637,0.07007507036123023,0.15207078580391062,-0.07379619936440784
2023-01-13,D,D excess return,504,504,5.979696087364393e-05,0.01518248409823153,0.956049826540371,0.8904907160462296,0.03663078682010948,0.3247285841379888,0.07011916780563486,0.15226188224313347,-0.07383666667423001
2023-01-17,D,D excess return,504,504,4.949656790590155e-05,0.01255093654686612,0.9560736880333139,0.8910163256809329,0.03450668337389263,0.32431539949988086,0.07115369236828302,0.151901828281413,-0.07298942763760907
2023-01-18,D,D excess return,504,504,4.311792882674696e-05,0.010924727562958703,0.9561858998673327,0.8917491080072077,0.03423376124818686,0.32518404254741845,0.07065093211905958,0.1519240137327558,-0.07303483482573044
2023-01-19,D,D excess return,504,504,4.1395664072619525e-05,0.01048608912529203,0.956154124923491,0.8919260098120053,0.034426211085830334,0.32495650422212125,0.0704333831181848,0.1519623000053934,-0.0729760921428963
2023-01-20,D,D excess return,504,504,3.977217089670991e-05,0.010072780099260381,0.9561645500997848,0.8916968167760377,0.034246104355660174,0.3240942226604629,0.07112688117559579,0.15185492914400286,-0.07162207413817881
2023-01-23,D,D excess return,504,504,3.945045093112067e-05,0.009990896595940324,0.9561918683114268,0.8916875717980692,0.03425734034091099,0.32402950381254675,0.07116201176577648,0.1519613580895388,-0.07157462227182192
2023-01-24,D,D excess return,504,504,4.8163047961467886e-05,0.012210745590699679,0.9564995472610914,0.8914542785141535,0.03742704826789447,0.32219520677026064,0.0712297592095501,0.15513178097948527,-0.07153695633936097
2023-01-25,D,D excess return,504,504,4.685239347478412e-05,0.01187649871548424,0.9564796976595648,0.8915118315801254,0.037409949389449484,0.3215957421469333,0.07134506618966296,0.1560850588329637,-0.07160578317319309
2023-01-26,D,D excess return,504,504,4.3059633438247834e-05,0.010909877384974953,0.9565112000920162,0.8912759756951627,0.037715728318816144,0.32176610181223425,0.07125559118622288,0.15538505419872048,-0.071347684455453
2023-01-27,D,D excess return,504,504,5.0566885952352113e-05,0.012824065102409854,0.9571187773362549,0.8899199917091372,0.04388067074946457,0.3151284057906164,0.07270544656219806,0.17371964678444662,-0.075448143532297
2023-01-30,D,D excess return,504,504,3.58458892597116e-05,0.009073922880172614,0.9576866974232521,0.8900225052926383,0.05106362826516337,0.30844415739751074,0.0769496731508954,0.18883666990491027,-0.07837949715335346
2023-01-31,D,D excess return,504,504,4.42709427998149e-05,0.011218491207821035,0.9579015067389007,0.8884014601563176,0.05095553534356673,0.3086497764652914,0.0744315351261726,0.18957699141187606,-0.07864693882061859
2023-02-01,D,D excess return,504,504,3.4413179175928865e-05,0.008709682416002895,0.9578320159880215,0.8882247105284219,0.04916994002660637,0.30925785371951375,0.07272488254158353,0.19193252130128854,-0.07908269770247991
2023-02-02,D,D excess return,504,504,1.2629472677288654e-05,0.0031876768881322626,0.9579083568272864,0.8882916313683049,0.05045582339824353,0.3051672083585773,0.07324588188278033,0.20465763278939386,-0.07940748398886317
2023-02-03,D,D excess return,504,504,9.261384602089532e-06,0.002336583679163784,0.957835624072991,0.8884412140923291,0.04941188633116383,0.3060850512362593,0.07207857181458759,0.20337841781156601,-0.07968322604534686
2023-02-06,D,D excess return,504,504,1.2569731427093915e-05,0.0031725744072352846,0.9578527902481824,0.8887097728127227,0.04977041755391084,0.30654778388723364,0.07220158941541129,0.20276897089496546,-0.07969128217678999
2023-02-07,D,D excess return,504,504,5.459067584873658e-06,0.0013766279599705111,0.9578060590507804,0.8881804026243333,0.04991852606395669,0.3066205155496187,0.07218285053336403,0.20230834797932315,-0.07956448247330333
2023-02-08,D,D excess return,504,504,8.148877142426748e-06,0.00205561856591685,0.9578121768825241,0.8881935158312086,0.0505365268665356,0.30653074539228686,0.07194056328599457,0.20286181898815595,-0.07957988589190172
2023-02-09,D,D excess return,504,504,3.56110618852987e-06,0.000897799942973343,0.9578677380410482,0.8883657116648076,0.05071477726231915,0.3063898374256603,0.07217557326976255,0.20344589990086803,-0.07989713738806609
2023-02-10,D,D excess return,504,504,1.6013336854608562e-05,0.004043481479110822,0.957588101777971,0.8892471626118859,0.049107205334580545,0.3081168863346022,0.0717633657523525,0.20238545141664058,-0.07878487428412613
2023-02-13,D,D excess return,504,504,1.674379631869888e-05,0.004228315555028672,0.9576287125094181,0.8893436931500999,0.04929594352697445,0.3079465447958071,0.07209751356429109,0.20254870346340575,-0.07884207374847464
2023-02-14,D,D excess return,504,504,1.4709175339185162e-05,0.0037135631768188127,0.9576125314038811,0.8894462302051875,0.04945297021462493,0.30768769221552245,0.07230725436846033,0.20327555363233202,-0.07886950652804035
2023-02-15,D,D excess return,504,504,1.9046723700233618e-05,0.004811265811679455,0.9578295512984627,0.8897092545207176,0.047860196357555736,0.3106977140220117,0.07150525156087001,0.2003072823542866,-0.07887497261431294
2023-02-16,D,D excess return,504,504,1.3866645337468574e-05,0.0035004828273790256,0.9579580318205313,0.8897986885986117,0.048521977204368065,0.30997670295562446,0.07169240577403042,0.20107354470331046,-0.07866509231266362
2023-02-17,D,D excess return,504,504,6.6449921360446846e-06,0.0016759352670545624,0.9579142243619411,0.88999701425202,0.04838621978742267,0.3107679976233837,0.07098894917326164,0.2002784305720731,-0.07852898617881991
2023-02-21,D,D excess return,504,504,3.7098647769801505e-06,0.0009353213300804519,0.9581218223871388,0.8901470638395101,0.04789846084856384,0.3108866323627211,0.07106623712230128,0.1998062289424925,-0.078533452963847
2023-02-22,D,D excess return,504,504,1.3870702471937124e-06,0.0003496025565858929,0.958093412544616,0.8902573990937936,0.04759239985229659,0.31079277578961634,0.07099265602037458,0.1999686532378776,-0.07837046090139965
